event_id,timestamp,user_id,user_name,department,platform,file_accessed,time_gap_sec,activity_rate_per_hr,ewma_previous,ewma_new,ewma_deviation,ewma_anomaly_flagged,lstm_score,isolation_forest_score,hybrid_anomaly_score,hybrid_anomaly_flagged,pii_sensitivity_score,sbrs_value,sbrs_category,base_action,hybrid_action,is_true_threat,ewma_correct,hybrid_correct
ANOM-22122,2026-04-19 17:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,team_sync_46.docx,3600,5.0,2.316,3.1213,1.1587,False,0.0954,0.0,0.0238,False,35,0.3708,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22123,2026-04-19 18:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,logo_pack_05.csv,3600,4.0,3.121,3.3849,0.2815,False,0.4154,0.4086,0.4103,False,14,0.2836,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22124,2026-04-19 19:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,sprint_notes_52.png,3600,1.0,3.385,2.6694,-0.7046,False,0.1176,0.0,0.0294,False,36,0.3865,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22126,2026-04-19 21:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,team_sync_85.csv,7200,1.0,2.669,2.1686,-0.6254,False,0.0,0.0,0.0,False,29,0.29,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22127,2026-04-19 22:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,vendor_contract_08.docx,3600,1.0,2.169,1.818,-0.5389,False,0.0971,0.0,0.0243,False,58,0.6152,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22130,2026-04-20 01:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,roadmap_92.csv,10800,1.0,1.818,1.5726,-0.45,False,0.0,0.0,0.0,False,23,0.23,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22131,2026-04-20 02:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,vendor_contract_81.docx,3600,2.0,1.573,1.7008,0.2718,False,0.1204,0.3368,0.2827,False,64,1.0923,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22133,2026-04-20 04:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,financials_q_20.docx,7200,2.0,1.701,1.7906,0.1759,False,0.1116,0.0087,0.0344,False,55,0.5973,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22136,2026-04-20 07:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,customer_list_46.docx,10800,3.0,1.791,2.1534,0.6754,False,0.0635,0.0,0.0159,False,60,0.6238,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22137,2026-04-20 08:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,merger_memo_35.docx,3600,7.0,2.153,3.6074,2.2507,False,0.1938,0.1652,0.1723,False,84,1.2018,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22138,2026-04-20 09:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,audit_report_30.xlsx,3600,8.0,3.607,4.9252,1.2177,False,0.3256,0.0393,0.1109,False,84,1.0729,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22139,2026-04-20 10:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,sprint_notes_40.docx,3600,25.0,4.925,10.9476,4.076,True,0.1409,0.1556,0.1519,False,28,0.3863,SAFE,BLOCK,PERMIT,False,False,True
ANOM-22140,2026-04-20 11:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,sprint_notes_42.csv,3600,25.0,10.948,15.1633,1.2836,False,0.0519,0.1689,0.1396,False,29,0.3912,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22141,2026-04-20 12:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,customer_list_33.xlsx,3600,12.0,15.163,14.2143,-0.2086,False,0.0028,0.0,0.0007,False,74,0.7413,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22142,2026-04-20 13:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,roadmap_13.docx,3600,19.0,14.214,15.65,0.3367,False,0.0,0.0751,0.0563,False,21,0.2396,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22143,2026-04-20 14:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,financials_q_02.png,3600,13.0,15.65,14.855,-0.1693,False,0.0,0.0,0.0,False,63,0.63,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22144,2026-04-20 15:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,roadmap_13.docx,3600,6.0,14.855,12.1985,-0.5961,False,0.0,0.0354,0.0266,False,29,0.3093,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22145,2026-04-20 16:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,financials_q_40.docx,3600,18.0,12.199,13.939,0.4756,False,0.0,0.0023,0.0017,False,65,0.6528,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22146,2026-04-20 17:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,team_sync_32.png,3600,22.0,13.939,16.3573,0.5783,False,0.0,0.0,0.0,False,31,0.31,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22147,2026-04-20 18:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,press_release_39.xlsx,3600,10.0,16.357,14.4501,-0.3887,False,0.0,0.2705,0.2028,False,0,0.0,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22148,2026-04-20 19:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,salary_band_35.docx,3600,3.0,14.45,11.0151,-0.7924,False,0.0,0.0,0.0,False,71,0.71,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22149,2026-04-20 20:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,roadmap_16.png,3600,8.0,11.015,10.1105,-0.2737,False,0.0,0.0,0.0,False,26,0.26,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22150,2026-04-20 21:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,team_sync_93.pdf,3600,1.0,10.111,7.3774,-0.9011,False,0.0,0.0,0.0,False,28,0.28,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22152,2026-04-20 23:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,vendor_contract_30.docx,7200,1.0,7.377,5.4642,-0.8645,False,0.0,0.0722,0.0541,False,63,0.7152,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22154,2026-04-21 01:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,vendor_contract_43.docx,7200,1.0,5.464,4.1249,-0.817,False,0.5845,0.8581,0.7897,True,57,1.6953,SENSITIVE,PERMIT,ALERT,True,False,True
ANOM-22155,2026-04-21 02:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,roadmap_92.png,3600,2.0,4.125,3.4874,-0.5151,False,0.3228,0.0,0.0807,False,35,0.4206,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22160,2026-04-21 07:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,runbook_32.pdf,18000,5.0,3.487,3.9412,0.4337,False,0.1677,0.4448,0.3755,False,19,0.3684,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22161,2026-04-21 08:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,sprint_notes_64.png,3600,9.0,3.941,5.4588,1.2836,False,0.0898,0.0,0.0225,False,25,0.2641,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22162,2026-04-21 09:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,roadmap_35.xlsx,3600,22.0,5.459,10.4212,3.0302,True,0.0,0.0305,0.0229,False,25,0.2643,SAFE,BLOCK,PERMIT,False,False,True
ANOM-22163,2026-04-21 10:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,sprint_notes_45.csv,3600,19.0,10.421,12.9948,0.8232,False,0.0,0.0222,0.0166,False,28,0.2916,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22164,2026-04-21 11:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,roadmap_94.xlsx,3600,15.0,12.995,13.5964,0.1543,False,0.0,0.0073,0.0055,False,28,0.2838,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22165,2026-04-21 12:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,public_faq_48.png,3600,12.0,13.596,13.1175,-0.1174,False,0.0,0.1402,0.1051,False,13,0.1642,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22166,2026-04-21 13:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,team_sync_27.csv,3600,15.0,13.117,13.6822,0.1435,False,0.0,0.0,0.0,False,34,0.34,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22167,2026-04-21 14:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,brochure_92.xlsx,3600,227.0,13.682,77.6776,15.5909,True,0.0457,0.5746,0.4423,False,8,0.1685,SAFE,BLOCK,PERMIT,False,False,True
ANOM-22168,2026-04-21 15:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,public_faq_25.png,3600,210.0,77.678,117.3743,1.7035,False,0.2307,0.5474,0.4682,False,13,0.2822,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22169,2026-04-21 16:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,onboarding_guide_91.csv,3600,9.0,117.374,84.862,-0.9233,False,0.1996,0.3237,0.2927,False,19,0.329,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22170,2026-04-21 17:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,sprint_notes_38.csv,3600,19.0,84.862,65.1034,-0.7761,False,0.0651,0.0,0.0163,False,34,0.3539,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22171,2026-04-21 18:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,salary_band_75.csv,3600,4.0,65.103,46.7724,-0.9386,False,0.0,0.0,0.0,False,65,0.65,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22172,2026-04-21 19:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,onboarding_guide_90.xlsx,3600,2.0,46.772,33.3407,-0.9572,False,0.0,0.0,0.0,False,29,0.29,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22173,2026-04-21 20:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,sprint_notes_38.pdf,3600,5.0,33.341,24.8385,-0.85,False,0.0,0.0,0.0,False,33,0.33,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22174,2026-04-21 21:00:00,USR044,Anthony Humphrey,Engineering,Google Drive,runbook_02.csv,3600,1.0,24.838,17.6869,-0.9597,False,0.0,0.0,0.0,False,36,0.36,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22611,2026-04-19 02:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,logo_pack_37.docx,28800,1.0,1.226,1.1583,-0.1844,False,0.0,0.0413,0.031,False,9,0.097,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22613,2026-04-19 04:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,runbook_77.csv,7200,1.0,1.158,1.1108,-0.1366,False,0.0,0.0,0.0,False,31,0.31,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22615,2026-04-19 06:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,onboarding_guide_40.csv,7200,1.0,1.111,1.0776,-0.0997,False,0.0,0.0962,0.0722,False,27,0.3187,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22618,2026-04-19 09:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,press_release_34.csv,10800,1.0,1.078,1.0543,-0.072,False,0.0,0.0836,0.0627,False,7,0.081,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22620,2026-04-19 11:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,runbook_68.png,7200,1.0,1.054,1.038,-0.0515,False,0.0,0.0,0.0,False,38,0.38,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22621,2026-04-19 12:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,roadmap_36.csv,3600,1.0,1.038,1.0266,-0.0366,False,0.0,0.0498,0.0374,False,21,0.2296,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22622,2026-04-19 13:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,sprint_notes_89.png,3600,1.0,1.027,1.0186,-0.0259,False,0.0,0.0,0.0,False,28,0.28,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22623,2026-04-19 14:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,template_28.xlsx,3600,1.0,1.019,1.013,-0.0183,False,0.0,0.0222,0.0167,False,2,0.0208,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22625,2026-04-19 16:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,onboarding_guide_14.docx,7200,2.0,1.013,1.3091,0.9743,False,0.0,0.0356,0.0267,False,27,0.288,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22631,2026-04-19 22:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,runbook_92.csv,21600,1.0,1.309,1.2164,-0.2361,False,0.0,0.0,0.0,False,23,0.23,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22632,2026-04-19 23:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,team_sync_50.xlsx,3600,1.0,1.216,1.1515,-0.1779,False,0.0,0.0,0.0,False,27,0.27,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22634,2026-04-20 01:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,brochure_41.pdf,7200,1.0,1.151,1.106,-0.1315,False,0.0,0.0,0.0,False,9,0.09,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22640,2026-04-20 07:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,runbook_01.pdf,21600,2.0,1.106,1.3742,0.8083,False,0.0,0.0,0.0,False,30,0.3,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22641,2026-04-20 08:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,customer_list_09.csv,3600,3.0,1.374,1.862,1.1831,False,0.0075,0.0,0.0019,False,57,0.5727,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22642,2026-04-20 09:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,roadmap_34.png,3600,6.0,1.862,3.1034,2.2224,False,0.0442,0.0,0.0111,False,27,0.2775,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22643,2026-04-20 10:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,onboarding_guide_68.docx,3600,5.0,3.103,3.6724,0.6112,False,0.0,0.2523,0.1892,False,23,0.3388,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22644,2026-04-20 11:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,onboarding_guide_09.pdf,3600,7.0,3.672,4.6707,0.9061,False,0.0,0.0,0.0,False,35,0.35,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22645,2026-04-20 12:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,brochure_80.csv,3600,17.0,4.671,8.3695,2.6398,True,0.0,0.2661,0.1996,False,14,0.2099,SAFE,BLOCK,PERMIT,False,False,True
ANOM-22646,2026-04-20 13:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,sprint_notes_11.png,3600,11.0,8.369,9.1586,0.3143,False,0.0,0.0,0.0,False,19,0.19,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22647,2026-04-20 14:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,customer_list_26.csv,3600,6.0,9.159,8.211,-0.3449,False,0.0,0.4377,0.3283,False,60,1.0924,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22648,2026-04-20 15:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,sprint_notes_31.csv,3600,16.0,8.211,10.5477,0.9486,False,0.0,0.1809,0.1357,False,23,0.308,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22649,2026-04-20 16:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,template_17.png,3600,6.0,10.548,9.1834,-0.4312,False,0.0,0.0315,0.0236,False,3,0.0318,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22650,2026-04-20 17:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,merger_memo_27.pdf,3600,76.0,9.183,29.2284,7.2758,True,0.5954,1.0,0.8988,True,75,2.4352,HIGH-RISK,BLOCK,BLOCK,True,True,True
ANOM-22651,2026-04-20 18:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,team_sync_69.csv,3600,2.0,29.228,21.0599,-0.9316,False,0.2951,0.0695,0.1259,False,31,0.4076,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22652,2026-04-20 19:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,team_sync_31.xlsx,3600,2.0,21.06,15.3419,-0.905,False,0.058,0.0,0.0145,False,42,0.4352,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22653,2026-04-20 20:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,public_faq_03.png,3600,1.0,15.342,11.0393,-0.9348,False,0.0612,0.6275,0.4859,False,17,0.3765,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22659,2026-04-21 02:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,logo_pack_65.xlsx,21600,1.0,11.039,8.0275,-0.9094,False,0.0755,0.0,0.0189,False,3,0.0314,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22660,2026-04-21 03:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,runbook_09.csv,3600,1.0,8.028,5.9193,-0.8754,False,0.1057,0.0438,0.0592,False,33,0.3788,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22661,2026-04-21 04:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,runbook_09.pdf,3600,1.0,5.919,4.4435,-0.8311,False,0.0813,0.0,0.0203,False,32,0.3362,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22663,2026-04-21 06:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,roadmap_20.docx,7200,2.0,4.443,3.7104,-0.5499,False,0.0,0.0,0.0,False,24,0.24,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22664,2026-04-21 07:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,vendor_contract_02.xlsx,3600,3.0,3.71,3.4973,-0.1915,False,0.0,0.0,0.0,False,65,0.65,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22665,2026-04-21 08:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,roadmap_73.xlsx,3600,8.0,3.497,4.8481,1.2875,False,0.0,0.0,0.0,False,34,0.34,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22666,2026-04-21 09:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,runbook_37.csv,3600,18.0,4.848,8.7937,2.7128,True,0.0,0.1669,0.1252,False,24,0.3151,SAFE,BLOCK,PERMIT,False,False,True
ANOM-22667,2026-04-21 10:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,team_sync_16.png,3600,8.0,8.794,8.5556,-0.0903,False,0.0,0.0,0.0,False,35,0.35,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22668,2026-04-21 11:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,template_86.csv,3600,12.0,8.556,9.5889,0.4026,False,0.0,0.186,0.1395,False,17,0.2293,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22669,2026-04-21 12:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,team_sync_22.csv,3600,12.0,9.589,10.3122,0.2514,False,0.0,0.1063,0.0798,False,24,0.2879,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22670,2026-04-21 13:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,onboarding_guide_13.png,3600,8.0,10.312,9.6186,-0.2242,False,0.0,0.0172,0.0129,False,25,0.2581,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22671,2026-04-21 14:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,salary_band_18.docx,3600,9.0,9.619,9.433,-0.0643,False,0.0,0.0,0.0,False,53,0.53,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22672,2026-04-21 15:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,runbook_04.docx,3600,5.0,9.433,8.1031,-0.4699,False,0.0,0.0,0.0,False,38,0.38,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22673,2026-04-21 16:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,runbook_42.png,3600,14.0,8.103,9.8722,0.7277,False,0.0,0.0799,0.0599,False,27,0.3104,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22674,2026-04-21 17:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,logo_pack_06.png,3600,9.0,9.872,9.6105,-0.0883,False,0.0,0.2785,0.2088,False,9,0.137,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22675,2026-04-21 18:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,logo_pack_91.csv,3600,4.0,9.611,7.9274,-0.5838,False,0.0,0.0637,0.0478,False,18,0.2015,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22676,2026-04-21 19:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,team_sync_55.png,3600,2.0,7.927,6.1492,-0.7477,False,0.0,0.0699,0.0525,False,23,0.2602,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22677,2026-04-21 20:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,brochure_45.csv,3600,1.0,6.149,4.6044,-0.8374,False,0.0,0.0324,0.0243,False,7,0.0743,SAFE,PERMIT,PERMIT,False,True,True
ANOM-22680,2026-04-21 23:00:00,USR045,Angelica Tucker,Sales,Microsoft OneDrive,onboarding_guide_65.pdf,10800,1.0,4.604,3.5231,-0.7828,False,0.0,0.0,0.0,False,23,0.23,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23110,2026-04-18 21:00:00,USR046,Philip Cannon,Finance,Google Drive,customer_list_73.xlsx,14400,1.0,1.501,1.3509,-0.3339,False,0.369,0.3144,0.3281,False,60,1.0922,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23111,2026-04-18 22:00:00,USR046,Philip Cannon,Finance,Google Drive,merger_memo_26.xlsx,3600,1.0,1.351,1.2456,-0.2598,False,0.3332,0.0329,0.108,False,79,1.0033,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23114,2026-04-19 01:00:00,USR046,Philip Cannon,Finance,Google Drive,salary_band_24.png,10800,3.0,1.246,1.772,1.4084,False,0.243,0.0197,0.0755,False,70,0.8321,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23115,2026-04-19 02:00:00,USR046,Philip Cannon,Finance,Google Drive,sprint_notes_43.xlsx,3600,1.0,1.772,1.5404,-0.4357,False,0.1061,0.0,0.0265,False,25,0.2666,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23123,2026-04-19 10:00:00,USR046,Philip Cannon,Finance,Google Drive,runbook_70.pdf,28800,1.0,1.54,1.3783,-0.3508,False,0.0,0.0,0.0,False,33,0.33,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23125,2026-04-19 12:00:00,USR046,Philip Cannon,Finance,Google Drive,salary_band_47.csv,7200,1.0,1.378,1.2648,-0.2744,False,0.0001,0.0,0.0,False,61,0.61,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23127,2026-04-19 14:00:00,USR046,Philip Cannon,Finance,Google Drive,customer_list_98.xlsx,7200,3.0,1.265,1.7853,1.372,False,0.0484,0.0,0.0121,False,64,0.6594,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23128,2026-04-19 15:00:00,USR046,Philip Cannon,Finance,Google Drive,vendor_contract_42.xlsx,3600,3.0,1.785,2.1497,0.6803,False,0.0068,0.0,0.0017,False,53,0.5323,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23129,2026-04-19 16:00:00,USR046,Philip Cannon,Finance,Google Drive,vendor_contract_76.xlsx,3600,1.0,2.15,1.8048,-0.5348,False,0.0058,0.0,0.0015,False,72,0.7227,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23130,2026-04-19 17:00:00,USR046,Philip Cannon,Finance,Google Drive,audit_report_58.xlsx,3600,1.0,1.805,1.5634,-0.4459,False,0.1101,0.0,0.0275,False,81,0.8657,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23135,2026-04-19 22:00:00,USR046,Philip Cannon,Finance,Google Drive,runbook_32.xlsx,18000,1.0,1.563,1.3944,-0.3604,False,0.1929,0.0,0.0482,False,32,0.3586,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23139,2026-04-20 02:00:00,USR046,Philip Cannon,Finance,Google Drive,sprint_notes_78.xlsx,14400,1.0,1.394,1.2761,-0.2828,False,0.0027,0.0,0.0007,False,29,0.2905,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23144,2026-04-20 07:00:00,USR046,Philip Cannon,Finance,Google Drive,vendor_contract_22.png,18000,2.0,1.276,1.4932,0.5673,False,0.0,0.0,0.0,False,55,0.55,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23145,2026-04-20 08:00:00,USR046,Philip Cannon,Finance,Google Drive,vendor_contract_33.csv,3600,4.0,1.493,2.2453,1.6787,False,0.0871,0.0139,0.0322,False,65,0.7023,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23146,2026-04-20 09:00:00,USR046,Philip Cannon,Finance,Google Drive,onboarding_guide_82.png,3600,11.0,2.245,4.8717,3.8992,True,0.041,0.0,0.0102,False,22,0.2256,SAFE,BLOCK,PERMIT,False,False,True
ANOM-23147,2026-04-20 10:00:00,USR046,Philip Cannon,Finance,Google Drive,audit_report_71.pdf,3600,7.0,4.872,5.5102,0.4369,False,0.0105,0.0416,0.0338,False,82,0.8893,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23148,2026-04-20 11:00:00,USR046,Philip Cannon,Finance,Google Drive,customer_list_32.csv,3600,11.0,5.51,7.1571,0.9963,False,0.0,0.0,0.0,False,53,0.53,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23149,2026-04-20 12:00:00,USR046,Philip Cannon,Finance,Google Drive,brochure_76.xlsx,3600,11.0,7.157,8.31,0.5369,False,0.0,0.0197,0.0148,False,0,0.0,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23150,2026-04-20 13:00:00,USR046,Philip Cannon,Finance,Google Drive,pentest_findings_42.pdf,3600,6.0,8.31,7.617,-0.278,False,0.0,0.0,0.0,False,83,0.83,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23151,2026-04-20 14:00:00,USR046,Philip Cannon,Finance,Google Drive,vendor_contract_67.csv,3600,17.0,7.617,10.4319,1.2319,False,0.0,0.0,0.0,False,60,0.6,SAFE,PERMIT,PERMIT,False,True,True
ANOM-23152,2026-04-20 15:00:00,USR046,Philip Cannon,Finance,Google Drive,financials_q_21.pdf,3600,7.0,10.432,9.4023,-0.329,False,0.6734,0.9264,0.8631,True,52,1.642,SENSITIVE,PERMIT,ALERT,True,False,True
ANOM-23153,2026-04-20 16:00:00,USR046,Philip Cannon,Finance,Google Drive,financials_q_20.docx,3600,10.0,9.402,9.5816,0.0636,False,0.9369,0.9564,0.9515,True,55,1.8583,HIGH-RISK,PERMIT,BLOCK,True,False,True
ANOM-23154,2026-04-20 17:00:00,USR046,Philip Cannon,Finance,Google Drive,vendor_contract_15.xlsx,3600,15.0,9.582,11.2071,0.5655,False,0.7769,0.0,0.1942,False,69,1.025,SAFE,PERMIT,PERMIT,False,True,True
